,altitude,delta,delta_lat,delta_long,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_lat_deg,position_long,position_long_deg,speed,timestamp,unknown_88
115,-36.80000000000001,1.4149563564649879,-1.1836718875424064,-0.7752563146098654,115.0,-36.80000000000001,1.605,71,623886502.0,52.29356249794364,157570285.0,13.207388715818524,1.605,2018-07-22 11:03:50,300
116,-35.60000000000002,1.5057573125857544,-1.276874398372517,-0.7980581778205748,116.51,-35.60000000000002,1.633,71,623886365.0,52.293551014736295,157570145.0,13.207376981154084,1.633,2018-07-22 11:03:51,300
117,-54.19999999999999,1.1596105280939237,-1.0065871169651959,-0.5757420888088377,117.67,-54.19999999999999,1.502,71,623886257.0,52.29354196228087,157570044.0,13.207368515431881,1.502,2018-07-22 11:03:52,300
118,-51.39999999999998,0.5262470897449376,0.1398037662451661,-0.5073370737573624,117.82,-51.39999999999998,1.605,70,623886272.0,52.293543219566345,157569955.0,13.207361055538058,1.605,2018-07-22 11:03:53,300
119,-50.0,0.7778344849078851,-0.6710580779767973,-0.3933287961667713,118.61,-50.0,1.791,70,623886200.0,52.29353718459606,157569886.0,13.20735527202487,1.791,2018-07-22 11:03:54,300
120,-49.39999999999998,1.9643206608918733,-1.91065147201727,0.4560335637701731,120.04,-49.39999999999998,1.614,70,623885995.0,52.29352000169456,157569966.0,13.207361977547407,1.614,2018-07-22 11:03:55,300
121,-49.0,1.3704573519027614,-1.286194649455528,-0.4731349459681671,121.41,-49.0,1.549,70,623885857.0,52.29350843466818,157569883.0,13.207355020567775,1.549,2018-07-22 11:03:56,300
122,-49.0,1.0775746739045524,-0.9413453593841185,-0.5244388355246847,122.49,-49.0,1.456,69,623885756.0,52.29349996894598,157569791.0,13.207347309216857,1.456,2018-07-22 11:03:57,300
123,-48.80000000000001,1.1242844356254103,-0.9133846061350853,-0.6555486659775932,123.61,-48.80000000000001,1.596,69,623885658.0,52.29349175468087,157569676.0,13.20733767002821,1.596,2018-07-22 11:03:58,300
124,-48.80000000000001,1.415873082601061,-1.137070632127351,-0.8436628257708985,125.02,-48.80000000000001,1.754,69,623885536.0,52.293481528759,157569528.0,13.207325264811516,1.754,2018-07-22 11:03:59,300
