,dt,lat_gps,lng_gps,speed_gps,lat_fit,lng_fit,speed_fit,estimated accuracy,kalman gain
865,1.0,,,1.318330223681535,,,,2.6466383345759965,0.7614058084686252
866,1.0,,,1.169770753028985,,,,2.2694986512400943,0.829274699705406
867,1.0,,,1.5980818528629552,,,,3.629331514913032,0.7105564801265922
868,1.0,,,1.6622262505322671,,,,4.056803066069148,0.7341311582712504
869,1.0,,,3.1319442198213543,,,,8.50232336197489,0.4723512978874939
870,1.0,,,1.8877088371869988,,,,5.546119837215372,0.778196432909279
871,1.0,,,2.014507438683555,,,,5.695298758460288,0.7016956179275442
872,1.0,,,0.8618568232365708,,,,1.3798763018380846,0.9288378658453418
873,1.0,,,1.2645918054422658,,,,2.465503007643545,0.7708587642803997
874,1.0,,,0.978128625238619,,,,1.6668224422893525,0.8710987806889249
875,1.0,,,0.5908003433352124,,,,0.6575863920578858,0.9419792662682911
876,1.0,,,1.4275007979818417,,,,2.8351149953912618,0.6956454742068019
877,1.0,,,0.6600927028833664,,,,0.819221334894082,0.9400726004283424
878,1.0,,,0.9948861305981589,,,,1.6422934800074507,0.8296100795250624
879,1.0,,,1.253900851577648,,,,2.4592470719390924,0.7820702626819187
880,1.0,,,1.5696798609807776,,,,3.5671080454213513,0.7238758631081059
881,1.0,,,1.0874815529758537,,,,2.0455465429249973,0.8648396104134722
882,1.0,,,0.6251070432701934,,,,0.7340703943862612,0.9392883348780656
883,1.0,,,1.0265341536410795,,,,1.7238314089946507,0.8179334837269426
884,1.0,,,1.2296449458851655,,,,2.392138086284065,0.7910369894433852
885,1.0,,,0.5619621744000504,,,,0.6018678854518579,0.9529212387680331
886,1.0,,,1.2597861892777114,,,,2.3601647437800954,0.7435644826700245
887,1.0,,,1.0148563419812395,,,,1.772790007260506,0.860633326440624
888,1.0,,,0.8271535368535391,,,,1.2233734427814522,0.8940396722171774
889,1.0,,,0.32678477705752834,,,,0.20929763432862566,0.9799652813817219
890,1.0,,,1.0640369108597256,,,,1.7843993126919433,0.788040729391597
891,1.0,,,2.1378663649045877,,,,5.1062801684568555,0.5586162112587196
892,1.0,,,1.4597723187982956,,,,3.4536835832531034,0.8103680361594693
893,1.0,,,0.8524428095004226,,,,1.3242194838543782,0.9111701302407291
894,1.0,,,1.0786550364248968,,,,1.9096740886407213,0.8206615923299385
895,1.0,,,1.8750601390722144,,,,4.408779691173143,0.6269862241940315
896,1.0,,,0.9132172321743015,,,,1.5174352738342451,0.9097707794968677
897,1.0,,,1.109476100924419,,,,2.0128161084894076,0.8175949504985641
898,1.0,,,0.9124024111115067,,,,1.4624756491214954,0.8783867972399283
899,1.0,,,1.513145534826254,,,,3.2267281772746683,0.704645989790947
900,1.0,,,0.9438780126000769,,,,1.5862586167345194,0.8902505685959862
901,1.0,,,1.213583987237547,,,,2.3310134290703814,0.7913618408135041
902,1.0,,,1.4271194685995792,,,,3.0819007728612986,0.7566028877217347
903,1.0,,,0.653223621375518,,,,0.8049048006144381,0.9431716973712106
904,1.0,,,0.9465075876663297,,,,1.5101795800649087,0.8428502079924881
905,1.0,,,1.1659984921264275,,,,2.1809812271905007,0.8020952679036997
906,1.0,,,2.0428432939214485,,,,4.98243221343532,0.5969545910026949
907,1.0,,,2.1798834490139143,,,,6.215602054910621,0.6540134171224949
908,1.0,,,1.3763006200218386,,,,3.1958280731812336,0.8435810216567214
909,1.0,,,1.3261981032464296,,,,2.826701558011261,0.8035874725421565
910,1.0,,,0.6433246994719231,,,,0.7804205816923192,0.9428405815707235
911,1.0,,,0.8702868265456679,,,,1.3076216647701286,0.8632315250902864
