,altitude,delta,delta_lat,delta_long,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_lat_deg,position_long,position_long_deg,speed,timestamp,unknown_88
11,11.600000000000023,2.788057636372821,-1.3327959048705835,2.4488610535710276,33.08,11.600000000000023,2.967,95,340114359.0,28.508056243881583,-193113437.0,-16.18658130057156,2.967,2017-02-24 14:25:42,100
12,13.0,4.390086555360711,-2.3207425196697575,3.7265284274986747,37.47,13.0,2.305,94,340114110.0,28.508035372942686,-193112982.0,-16.18654316291213,2.305,2017-02-24 14:25:44,100
13,12.799999999999955,8.556963507584468,-6.468254251609685,5.602080988942014,45.94,12.799999999999955,2.538,91,340113416.0,28.507977202534676,-193112298.0,-16.186485830694437,2.538,2017-02-24 14:25:48,100
14,-1.3999999999999773,2.6007887084220664,-2.1809387534245914,1.4169008644455365,48.53,-1.3999999999999773,2.594,92,340113182.0,28.507957588881254,-193112125.0,-16.18647133000195,2.594,2017-02-24 14:25:49,100
15,-12.600000000000023,4.002638145251518,-2.768114571654289,-2.8911336600056567,50.21,-12.600000000000023,2.277,93,340112885.0,28.507932694628835,-193112478.0,-16.186500918120146,2.277,2017-02-24 14:25:50,100
16,-18.19999999999999,1.8688155327571687,-1.8454097144361927,0.29484653862474,52.04,-18.19999999999999,2.211,94,340112687.0,28.507916098460555,-193112442.0,-16.186497900635004,2.211,2017-02-24 14:25:51,100
17,-21.0,1.8976668987717051,-1.8454097144361927,0.44226987751637675,53.92,-21.0,1.978,93,340112489.0,28.507899502292275,-193112388.0,-16.18649337440729,1.978,2017-02-24 14:25:52,100
18,-38.60000000000002,3.0042364609580723,-2.264821013171691,1.9738344640941499,56.89,-38.60000000000002,2.361,94,340112246.0,28.50787913426757,-193112147.0,-16.186473174020648,2.361,2017-02-24 14:25:53,100
19,-31.19999999999999,2.5778288512847722,-2.0038539828473807,1.6216568076947906,59.46,-31.19999999999999,2.491,94,340112031.0,28.50786111317575,-193111949.0,-16.18645657785237,2.491,2017-02-24 14:25:54,100
20,-43.80000000000001,2.4623938791812465,-2.0690957404284585,1.3350005367677111,61.9,-43.80000000000001,2.715,99,340111809.0,28.50784250535071,-193111786.0,-16.1864429153502,2.715,2017-02-24 14:25:55,100
21,-33.80000000000001,2.728886586316324,-1.9665729785153365,1.8919335932189796,64.63,-33.80000000000001,2.771,104,340111598.0,28.507824819535017,-193111555.0,-16.186423553153872,2.771,2017-02-24 14:25:56,100
22,-48.19999999999999,2.711317965811998,-1.379397160285639,2.3342040583314105,67.32,-48.19999999999999,2.659,104,340111450.0,28.507812414318323,-193111270.0,-16.186399664729834,2.659,2017-02-24 14:25:57,100
23,-36.0,3.0582994100599454,-1.6030831862779047,2.604480673655708,70.38,-36.0,2.827,106,340111278.0,28.507797997444868,-193110952.0,-16.186373010277748,2.827,2017-02-24 14:25:58,100
24,-50.0,2.8129856422819883,-0.8854238528860521,2.6700024015766406,73.14,-50.0,2.939,109,340111183.0,28.507790034636855,-193110626.0,-16.18634568527341,2.939,2017-02-24 14:25:59,100
25,-41.19999999999999,2.17988824962704,-0.5964960693127087,2.0966891090852093,75.31,-41.19999999999999,2.575,110,340111119.0,28.507784670218825,-193110370.0,-16.18632422760129,2.575,2017-02-24 14:26:00,100
